   3.0000000e+00
   5.0072155e+01   1.3297897e+01   8.2821586e-02
   5.0778859e+01   1.4505436e+01  -8.1434507e+00
   4.8667793e+01   9.5278271e+00  -1.2316456e+01
   4.9533310e+01   1.3696870e+01  -1.4133339e+01
   4.9177477e+01   1.4938664e+01  -5.1783478e+00
   4.7412355e+01   1.2197592e+01  -8.7198934e+00
   4.9563956e+01   1.7349052e+01  -4.5931373e+00
   5.0406433e+01   1.2171411e+01  -8.7289953e+00
   4.8428875e+01   1.0245428e+01  -6.3185381e+00
   5.0072155e+01   1.3297897e+01   8.2821586e-02
   4.7794376e+01   1.4547477e+01  -8.1265549e+00
   4.4762299e+01   1.4578416e+01  -8.0980096e+00
   4.8308828e+01   7.3037806e+00  -1.2895930e+01
   4.5011811e+01   1.3705118e+01  -1.4108096e+01
   4.8565758e+01   6.6335463e+00  -1.9005280e+01
   4.5518969e+01   9.8964269e+00  -9.2969013e+00
   4.2828717e+01   1.2215620e+01  -8.6837754e+00
   4.6674290e+01   7.6370455e+00  -9.8722841e+00
   4.8184719e+01   1.6940916e+01  -7.5225425e+00
   5.0406433e+01   1.2171411e+01  -8.7289953e+00
   5.1401540e+01   1.2447655e+01  -2.3262619e+01
   6.0279527e+01   3.6898362e+00  -2.8521765e+01
   6.9358594e+01  -2.5847746e+00  -3.5822028e+01
   7.5725918e+01  -1.1104589e+01  -2.8805423e+01
   7.8838730e+01  -1.6158746e+01  -2.6968979e+01
   7.8838730e+01  -1.6158746e+01  -2.6968979e+01
   8.0993623e+01  -1.7674692e+01  -2.1317738e+01
   8.0146909e+01  -1.6161411e+01  -2.6904929e+01
   7.9914417e+01  -1.7832629e+01  -2.7341383e+01
   8.0146909e+01  -1.6161411e+01  -2.6904929e+01
   7.9686892e+01  -1.9470861e+01  -2.7769327e+01
   8.0765187e+01  -1.9345459e+01  -2.1734849e+01
   8.0765187e+01  -1.9345459e+01  -2.1734849e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   7.9349888e+01  -2.1024326e+01  -2.5186189e+01
   7.9349888e+01  -2.1024326e+01  -2.5186189e+01
   7.9572935e+01  -1.9405424e+01  -2.4772088e+01
   7.9572935e+01  -1.9405424e+01  -2.4772088e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   8.0765187e+01  -1.9345459e+01  -2.1734849e+01
   8.0541659e+01  -2.0983247e+01  -2.2143808e+01
   8.0541659e+01  -2.0983247e+01  -2.2143808e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9472424e+01  -1.7517268e+01  -1.5428522e+01
   7.9707066e+01  -1.5788506e+01  -1.5015601e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.8269021e+01  -1.7594735e+01  -1.8431814e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8503417e+01  -1.5883562e+01  -1.8012613e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9126783e+01  -2.0923489e+01  -1.9205779e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.9350873e+01  -1.9276276e+01  -1.8802857e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.8724977e+01  -1.6066418e+01  -2.3974566e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.8263483e+01  -1.9396239e+01  -2.4828100e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9018853e+01  -2.2572417e+01  -2.2591619e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8263483e+01  -1.9396239e+01  -2.4828100e+01
   7.9126783e+01  -2.0923489e+01  -1.9205779e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8263483e+01  -1.9396239e+01  -2.4828100e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9350873e+01  -1.9276276e+01  -1.8802857e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   5.8525329e+01  -5.8440722e+00   4.5053000e+00
   8.4545565e+01  -6.1449819e+00  -4.1307045e+00
   9.1818977e+01  -5.4357224e+00   7.0265307e+00
   9.1392745e+01  -7.1029910e+00   1.2087482e+01
   7.0775537e+01  -5.3131092e+00   1.2827200e+01
   3.8723553e+01   1.1778952e+01   5.2606159e+00
   3.6822616e+01   1.5049997e+01  -5.0054041e+00
   4.3417249e+01   2.9514693e+01   6.3665204e+00
   5.3625787e+01   3.6828592e+01   7.9441789e+00
   5.2928675e+01   3.5732458e+01   1.5232729e+01
   5.1783668e+01   4.7955413e+01   1.9756118e+01
   5.5056287e+01   2.9556290e+01   1.1567218e+01
   5.1651807e+01   3.4835416e+01   1.0065296e+01
   5.5884812e+01   3.4881361e+01   1.2626688e+01
   5.7641465e+01   3.7920113e+01   1.5717331e+01
   5.6205308e+01   4.6036057e+01   1.4832508e+01
   5.6737113e+01   4.0301712e+01   1.3706123e+01
   5.3013185e+01   3.5210105e+01   1.2664595e+01
   5.6895820e+01   3.2060896e+01   1.2075281e+01
   5.6727920e+01   3.3014506e+01   1.7249481e+01
   5.4718941e+01   3.8815766e+01   1.8245779e+01
   5.5156155e+01   4.1589338e+01   1.8750529e+01
   5.5156155e+01   4.1589338e+01   1.8750529e+01
   5.5718870e+01   3.5885409e+01   1.7746017e+01
   5.2372504e+01   4.1468861e+01   1.6289350e+01
   6.0443321e+01   2.6054172e+01   8.2729891e+00
   5.1332767e+01   4.7157836e+01   5.2091750e+00
   5.4338113e+01   4.3475415e+01   1.4304950e+01
   5.5677394e+01   4.3826384e+01   1.6798877e+01
   5.6822777e+01   3.9748453e+01   1.1104055e+01
   5.6654539e+01   4.0844641e+01   1.6255444e+01
   5.3369525e+01   4.6508331e+01   1.4886199e+01
   5.5758882e+01   4.3258092e+01   1.4279585e+01
   5.6308084e+01   3.7580461e+01   1.3164071e+01
   5.6737113e+01   4.0301712e+01   1.3706123e+01
   5.7485755e+01   3.3694590e+01   7.2681423e+00
   5.3013185e+01   3.5210105e+01   1.2664595e+01
   4.9662373e+01   3.2801304e+01   1.2152703e+01
   4.3417249e+01   2.9514693e+01   6.3665204e+00
   4.0667058e+01   2.7921151e+01  -1.8569295e+00
   3.9118178e+01   2.7980953e+01  -1.7968705e+00
   3.7068161e+01   2.5340882e+01  -2.4003913e+00
   3.7711127e+01   2.0081331e+01  -3.7557925e+00
   4.0314633e+01   2.4668797e+01  -5.3953357e+00
   4.0314633e+01   2.4668797e+01  -5.3953357e+00
   4.2435131e+01   2.6632497e+01  -7.6893104e+00
   3.8170685e+01   2.2670903e+01  -3.1132072e+00
   3.8056319e+01   2.3237759e+01  -2.6808432e-01
   3.7143304e+01   1.8042377e+01  -1.5025145e+00
   3.8297016e+01   1.5513474e+01  -2.1294337e+00
   3.4131654e+01   2.4067335e+01  -7.9896590e+00
   3.6589048e+01   2.2692255e+01  -3.0592367e+00
   3.6589048e+01   2.2692255e+01  -3.0592367e+00
   3.4004612e+01   2.4726730e+01  -5.1020532e+00
   3.3770857e+01   2.0831217e+01  -1.1641672e+01
   3.3770857e+01   2.0831217e+01  -1.1641672e+01
   3.3505690e+01   2.2084186e+01  -5.7922442e+00
   3.0513716e+01   2.0678873e+01  -1.1387340e+01
   2.8493864e+01   1.7387466e+01  -1.4890417e+01
   2.9030590e+01   1.3274643e+01  -1.3487799e+01
   2.5963830e+01   1.1883381e+01  -1.9028469e+01
   2.7629206e+01   1.0651348e+01  -3.5953374e+01
   4.5031186e+01   2.8846080e+01   3.6099395e+00
   9.0736430e+01  -5.7688481e+00   1.5122501e+00
   9.0827828e+01  -5.9315659e+00  -1.2796083e+00
   9.0481910e+01  -7.7085502e+00   1.1038410e+00
   9.0827828e+01  -5.9315659e+00  -1.2796083e+00
   9.0827828e+01  -5.9315659e+00  -1.2796083e+00
   9.1742542e+01  -7.6952986e+00   1.1006180e+00
   9.1906812e+01  -5.5964274e+00   4.2769435e+00
   8.8293233e+01  -5.9521237e+00  -1.2840395e+00
   7.0195724e+01  -6.5591617e+00  -1.0106797e+01
   7.2066294e+01  -9.9433972e+00  -2.1449709e+00
   7.1324188e+01  -3.7420840e+00   4.8372262e+00
   6.9757101e+01   1.8753760e+00  -2.4243327e+00
   7.5642764e+01   6.3401752e+00   1.3675330e+00
   8.0720488e+01   3.9240844e+00  -1.9255328e+00
   8.5251604e+01   1.0446062e-05  -1.0828111e-04
   8.4981128e+01   6.0095364e-01   8.3282317e+00
   8.0558177e+01  -9.2489683e-01   1.6141875e+01
   7.0097260e+01   1.3978945e+00   1.9372904e+01
   5.9038733e+01   4.2778297e+00   2.7409051e+01
   5.1762141e+01   6.8771210e+00   4.2927855e+00
   4.8755621e+01   1.6538972e+01   6.2844879e+00
   4.8546427e+01   9.8878961e+00  -9.3042629e+00
   4.6587635e+01   1.1321463e+01   2.4420779e+00
   4.7071974e+01   1.3357009e+01   1.0019421e-01
   5.0665065e+01   1.4910149e+01  -5.1879298e+00
   5.0072155e+01   1.3297897e+01   8.2821586e-02
   4.9177477e+01   1.4938664e+01  -5.1783478e+00
   4.9066357e+01   1.5345968e+01  -2.2529485e+00
   4.4934433e+01   1.7906977e+01  -1.6306390e+00
   4.7794376e+01   1.4547477e+01  -8.1265549e+00
   4.9177477e+01   1.4938664e+01  -5.1783478e+00
   5.0345401e+01   1.6100390e+01   3.4729293e+00
   5.2141535e+01   1.4879911e+01  -5.1957570e+00
   5.3872224e+01   1.7642074e+01  -1.7231849e+00
   5.2666877e+01   1.0883191e+01  -4.5980692e-01
   4.6970342e+01   1.9892451e+01  -3.9565716e+00
   4.7071974e+01   1.3357009e+01   1.0019421e-01
   4.6680357e+01   1.6967227e+01  -7.5055430e+00
   5.0041988e+01   9.8802466e+00  -9.3040648e+00
   5.3242324e+01   1.2505951e+01  -5.7667762e+00
   5.0072155e+01   1.3297897e+01   8.2821586e-02
   4.8546427e+01   9.8878961e+00  -9.3042629e+00
   4.5033102e+01   1.0167656e+01  -2.3932015e+01
   4.6680357e+01   1.6967227e+01  -7.5055430e+00
   4.7914271e+01   1.4126622e+01  -1.1115472e+01
   4.9454145e+01   1.7782186e+01  -1.6831634e+00
   5.1223782e+01   2.0646296e+01   1.7335262e+00
   5.1327901e+01   2.0200395e+01  -1.1227218e+00
   4.9812961e+01   1.0583012e+01  -3.3683750e+00
   5.0291356e+01   1.2550360e+01  -5.7596564e+00
   4.7038910e+01   9.8934002e+00  -9.3019919e+00
   4.9812961e+01   1.0583012e+01  -3.3683750e+00
   5.1772319e+01   1.2528890e+01  -5.7639674e+00
   4.8799039e+01   1.2570098e+01  -5.7536551e+00
   4.7058854e+01   6.6221183e+00  -1.9016339e+01
   4.7533696e+01   1.1804489e+01  -1.1722175e+01
   5.0665065e+01   1.4910149e+01  -5.1879298e+00
   5.0525144e+01   1.1789736e+01  -1.1725092e+01
   5.1772319e+01   1.2528890e+01  -5.7639674e+00
   5.2314808e+01   8.5740339e+00  -9.7784184e-01
   4.8184719e+01   1.6940916e+01  -7.5225425e+00
   4.7412355e+01   1.2197592e+01  -8.7198934e+00
   4.6167321e+01   1.4989155e+01  -5.1530449e+00
   5.0291356e+01   1.2550360e+01  -5.7596564e+00
   5.0554884e+01   1.5311281e+01  -2.2639779e+00
   4.6284508e+01   1.4564563e+01  -8.1139230e+00
   4.6167321e+01   1.4989155e+01  -5.1530449e+00
   4.9177477e+01   1.4938664e+01  -5.1783478e+00
   4.8070125e+01   1.7385581e+01  -4.5776150e+00
   4.9677484e+01   1.6911836e+01  -7.5365630e+00
   5.3242324e+01   1.2505951e+01  -5.7667762e+00
   5.0778859e+01   1.4505436e+01  -8.1434507e+00
   5.1275122e+01   1.6447003e+01  -1.0517791e+01
   4.9794717e+01   1.6471200e+01  -1.0509328e+01
   5.0179926e+01   1.2926042e+01  -2.8210228e+00
   4.8546427e+01   9.8878961e+00  -9.3042629e+00
   4.6405747e+01   1.4136654e+01  -1.1104772e+01
   4.9177477e+01   1.4938664e+01  -5.1783478e+00
   4.9598705e+01   1.1271786e+01   2.4313583e+00
   4.8308828e+01   7.3037806e+00  -1.2895930e+01
   4.8546427e+01   9.8878961e+00  -9.3042629e+00
   4.9035249e+01   1.1798389e+01  -1.1725172e+01
   5.1159049e+01   1.6880415e+01  -7.5479308e+00
   5.1299155e+01   1.0564671e+01  -3.3721633e+00
   5.1886306e+01   1.2155201e+01  -8.7300828e+00
   4.8686613e+01   1.2951160e+01  -2.8132307e+00
   5.1661845e+01   1.2899428e+01  -2.8276912e+00
   4.9454209e+01   8.2842004e+00  -3.9055537e+00
   4.6554090e+01   7.9713382e+00  -6.8707157e+00
   4.4242076e+01   9.1433404e+00  -1.5350309e+01
   4.5405514e+01   6.9520112e+00  -1.5952586e+01
   4.6531022e+01   1.3706127e+01  -1.4121095e+01
